id,device_type,symptom_text,image_path,label,severity,recommendation
lap_0354,laptop,có dấu hiệu bất thường nhưng không xác định được,,unknown,low,Cần kiểm tra kỹ lưỡng để xác định vấn đề chính xác
lap_0355,laptop,máy em cần sửa nhưng chưa biết cái gì,,unknown,low,Cần kiểm tra kỹ lưỡng để xác định vấn đề chính xác
lap_0356,laptop,tình trạng không bình thường nhưng mơ hồ,,unknown,low,Cần kiểm tra kỹ lưỡng để xác định vấn đề chính xác
unk_0001,laptop,Thiết bị không hoạt động bình thường như mong đợi,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0002,laptop,Máy có dấu hiệu bất thường khi sử dụng,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0003,laptop,Có vấn đề gì đó nhưng không chắc chính xác là gì,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0004,laptop,Hiệu suất giảm so với trước đây,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0005,laptop,Thiết bị hoạt động chập chờn,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0006,phone,Có tiếng gì đó khi chạy máy,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0007,tablet,Màn hình / pin / bàn phím có vấn đề,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0008,charger,Máy hoạt động khác thường,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0009,other,Thiết bị nóng hơn bình thường,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0010,laptop,Tốc độ xử lý chậm hơn,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0011,laptop,Có âm thanh lạ từ thiết bị,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0012,laptop,Không chắc máy có bị hỏng không,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0013,laptop,Sau khi cập nhật hệ thống thì máy không ổn định,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0014,laptop,Máy chạy được nhưng có cảm giác lạ,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0015,phone,Gần đây máy hay gặp vấn đề,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0016,tablet,Điện thoại không sạc được,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0017,charger,Máy tính bảng bị treo,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0018,other,Chuột không phản ứng,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0019,laptop,Bàn phím của desktop không gõ được,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0020,laptop,Loa ngoài không phát âm thanh,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0021,laptop,Tai nghe không hoạt động,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0022,laptop,Sạc không nhận được điện,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0023,laptop,USB port không hoạt động,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0024,phone,Adapter không sáng đèn,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0025,tablet,Màn hình ngoài không hiển thị,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0026,charger,"Em không biết bị sao, máy vừa bị vấn đề",,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0027,other,Máy em có vấn đề gì đó,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0028,laptop,Có gì đó không ổn,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0029,laptop,Máy không chạy bình thường,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0030,laptop,Hình như bị sự cố,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0031,laptop,Không biết nguyên nhân,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0032,laptop,Máy em bị lỗi rồi,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0033,phone,Giúp em kiểm tra máy,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0034,tablet,Làm sao để biết máy có vấn đề gì,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0035,charger,Máy em có vấn đề nhưng không biết là gì,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0036,other,Màn hình tối và pin tụt nhanh,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0037,laptop,Bàn phím không gõ được và máy nóng,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0038,laptop,Âm thanh lạ và máy chạy chậm,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0039,laptop,Pin không sạc được và không lên nguồn,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0040,laptop,Máy nóng lên đột ngột,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0041,laptop,Quạt chạy to nhưng không sạ được,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0042,phone,Không lên nguồn mặc dù có sạc,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0043,tablet,"Lỗi lúc khởi động, lúc không rõ",,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0044,charger,Máy tự tắt khi đang dùng,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0045,other,Phần cứng nào đó có vấn đề,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0046,laptop,Không rõ là lỗi phần mềm hay phần cứng,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0047,laptop,Máy không phản ứng nhanh như trước,,unknown,high,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0048,laptop,Thiết bị không hoạt động bình thường như mong đợi,,unknown,unknown,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0049,laptop,Máy có dấu hiệu bất thường khi sử dụng,,unknown,low,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0050,laptop,Có vấn đề gì đó nhưng không chắc chính xác là gì,,unknown,medium,Cần kiểm tra kỹ lưỡng hoặc yêu cầu thông tin chi tiết hơn
unk_0001,phone,điện thoại em bị chậm sau khi cập nhật,,unknown,low,Thử xóa cache hoặc khởi động lại thiết bị
unk_0002,phone,các ứng dụng hay bị lỗi khi chạy đồng thời,,unknown,low,"Kiểm tra bộ nhớ, đóng các ứng dụng nền"
unk_0003,tablet,máy tính bảng kết nối wifi nhưng không vào mạng được,,unknown,medium,"Khởi động lại modem, quên mạng rồi kết nối lại"
unk_0004,desktop,máy tính để bàn bị đứng yên không phản hồi,,unknown,high,"Kiểm tra kết nối, bật lại máy"
unk_0005,laptop,"máy vừa bật vừa tắt, chưa kịp vào hệ điều hành",,unknown,high,"Kiểm tra bộ cấp nguồn, phần mềm BIOS"
unk_0006,monitor,màn hình máy tính không nhận tín hiệu từ CPU,,unknown,medium,"Kiểm tra cáp kết nối, thay cáp HDMI"
unk_0007,printer,máy in không kết nối được với laptop,,unknown,low,"Cài lại driver, kiểm tra cáp USB"
unk_0008,phone,mặt kính điện thoại bị vỡ nhưng còn chạy được,,unknown,medium,Thay kính bảo vệ hoặc thay màn hình
unk_0009,laptop,"máy tính có mùi cháy lạ, hơi khó chịu",,unknown,high,"Tắt ngay, mang đi kiểm tra, có thể lỗi linh kiện"
unk_0010,other,thiết bị không lên nguồn dù đã thay adapter mới,,unknown,high,"Kiểm tra lô cấp điện, pin tích lũy"
unk_0011,tablet,bàn phím bluetooth không kết nối được,,unknown,low,"Ghép lại thiết bị, cập nhật driver"
unk_0012,laptop,"máy nóng nhưng quạt không quay, chỉ nghe tiếng kêu lạ",,unknown,high,"Có thể quạt bị kẹt, cần vệ sinh hoặc thay"
unk_0013,phone,camera không focus được khi chụp ảnh gần,,unknown,low,"Lau lens camera, thử reset camera app"
unk_0014,laptop,"âm thanh loa bị vỡ, phát ra tiếng kêu khó chịu",,unknown,low,"Hạ volume, thay loa nếu cần"
unk_0015,other,"cáp sạc bị hỏng, chỉ sạc được ở góc nào đó",,unknown,low,Thay cáp sạc mới
unk_0016,monitor,độ sáng trên màn hình không điều chỉnh được,,unknown,low,Kiểm tra nút điều chỉnh vật lý hoặc menu
unk_0017,phone,pin máy điện thoại phồng ra ngoài pin,,unknown,high,"Không sử dụng, mang đi kiểm tra ngay"
unk_0018,laptop,"touchpad em bị nặng, chạm vào không có phản ứng",,unknown,medium,"Cập nhật driver touchpad, thay pin bàn phím"
unk_0019,other,thiết bị em mua cũng không có chế độ chuyên sâu,,unknown,low,Xem hướng dẫn sử dụng
unk_0020,desktop,quạt tản nhiệt CPU phát tiếng rè rè rất to,,unknown,medium,"Vệ sinh quạt, thay keo tản nhiệt"
unk_0021,phone,loa ngoài điện thoại vẫn phát âm mà loa trong im lặng,,unknown,low,"Kiểm tra cài đặt âm thanh, thử khởi động lại"
unk_0022,tablet,màn hình cảm ứng không phản ứng ở một góc nào đó,,unknown,medium,Hiệu chỉnh màn hình cảm ứng hoặc thay panel
unk_0023,laptop,"máy tính chạy rất chậm, ngay cả khi không chạy chương trình nào",,unknown,medium,"Kiểm tra CPU/RAM, cài đặt lại hệ điều hành"
unk_0024,other,"công suất máy yếu hơn bình thường, hiệu năng giảm",,unknown,low,"Kiểm tra cài đặt hiệu năng, cập nhật driver"
unk_0025,phone,mạng 4G chỉ kết nối được mà tốc độ rất chậm,,unknown,low,"Kiểm tra sóng mạng, thử chuyển sang 3G"
unk_0026,laptop,máy em có lỗi lạ không thể mô tả cụ thể,,unknown,medium,Mô tả chi tiết hơn hoặc mang đi kiểm tra
unk_0027,monitor,"màn hình nhấp nháy nhẹ nhàng, hầu như không thấy",,unknown,low,Điều chỉnh tần số màn hình hoặc thay cáp
unk_0028,desktop,PC không nhận ổ cứng mới sau khi lắp vào,,unknown,high,"Kiểm tra dây kết nối, BIOS settings"
unk_0029,phone,"viền pin phù, pin không vừa vặn trong khe",,unknown,high,"Thay pin mới, không tự tháo"
unk_0030,laptop,"em không biết máy bị gì, chỉ biết không chạy được như trước",,unknown,medium,Mô tả triệu chứng cụ thể hơn
unk_0031,other,thiết bị cũ không còn được bảo hành,,unknown,low,Mang đi sửa chữa theo yêu cầu
unk_0032,tablet,máy tính bảng kết nối USB nhưng không nhận thiết bị,,unknown,medium,"Kiểm tra cáp USB, cập nhật driver"
unk_0033,phone,thẻ SIM không được nhận sau khi cập nhật,,unknown,medium,"Đặt lại thẻ SIM, khởi động lại điện thoại"
unk_0034,laptop,"máy em từng lỏng nhưng giờ chặt lại, có vấn đề",,unknown,low,"Kiểm tra vít, cơ khí máy tính"
unk_0035,monitor,"loa trên màn hình phát tiếng lạ, không rõ ràng",,unknown,low,"Kiểm tra mức âm, kết nối audio"
unk_0036,desktop,đèn LED trên case PC sáng bất thường,,unknown,low,"Kiểm tra kết nối dây LED, cài đặt"
unk_0037,phone,ứng dụng store bị lỗi không thể tải được,,unknown,low,"Xóa cache, cập nhật ứng dụng store"
unk_0038,laptop,máy tính em không tìm được network mới,,unknown,medium,"Cập nhật driver mạng, reset Wifi"
unk_0039,other,"thiết bị quá cũ, không còn phụ tùng thay thế",,unknown,high,Mua thiết bị mới hoặc tìm cách thay thế
unk_0040,tablet,pin máy tính bảng chai sau 5 năm sử dụng,,unknown,medium,Thay pin mới
unk_0041,phone,"hệ điều hành điện thoại cùi, không update được",,unknown,low,"Kiểm tra bộ nhớ, cập nhật thủ công"
unk_0042,laptop,máy em vừa mua mà chất lượng âm thanh không tốt,,unknown,low,"Kiểm tra driver âm thanh, cài đặt"
unk_0043,monitor,"góc hiển thị màn hình không đều, bên trái bên phải khác nhau",,unknown,low,Điều chỉnh góc màn hình hoặc cài đặt
unk_0044,desktop,"fan mains supply bị ầm ầm, tiếng gió rất to",,unknown,low,Thay quạt hoặc vệ sinh quạt
unk_0045,phone,nút bấm điều khiển âm lượng bị chết một bên,,unknown,low,"Sử dụng menu điều chỉnh, thay nút bấm"
unk_0046,laptop,em không rõ là lỗi phần mềm hay phần cứng,,unknown,medium,Thử restart hoặc cài lại Windows
unk_0047,other,"cáp HDMI bị hỏng, màn hình không hiện",,unknown,medium,Thay cáp HDMI hoặc sử dụng chuẩn khác
unk_0048,tablet,màn hình máy tính bảng có điểm chết không hiển thị,,unknown,low,Thay panel hoặc sửa chữa
unk_0049,phone,âm lượng rung của điện thoại không hoạt động,,unknown,low,"Kiểm tra cài đặt, thay motor rung"
unk_0050,laptop,máy tính phát tiếng kêu từ quạt chỉ lúc startup,,unknown,low,"Cấu hình quạt, kiểm tra BIOS"
